source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0031623,receptor internalization,0.0037196055267976723,True,"""A receptor-mediated endocytosis process that results in the movement of receptors from the plasma membrane to the inside of the cell. The process begins when cell surface receptors are monoubiquitinated following ligand-induced activation. Receptors are subsequently taken up into endocytic vesicles from where they are either targeted to the lysosome or vacuole for degradation or recycled back to the plasma membrane."" [GOC:bf, GOC:mah, GOC:signaling, PMID:15006537, PMID:19643732]",132,959,16,20972,0.016684045881126174,0.12121212121212122,query_1,['GO:0006898']
GO:BP,GO:0070231,T cell apoptotic process,0.0037823205017341825,True,"""Any apoptotic process in a T cell, a type of lymphocyte whose defining characteristic is the expression of a T cell receptor complex."" [CL:0000084, GOC:add, GOC:mtg_apoptosis, ISBN:0781765196]",60,959,10,20972,0.010427528675703858,0.16666666666666666,query_1,['GO:0070227']
GO:BP,GO:0071384,cellular response to corticosteroid stimulus,0.0037823205017341825,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a corticosteroid hormone stimulus. A corticosteroid is a steroid hormone that is produced in the adrenal cortex. Corticosteroids are involved in a wide range of physiologic systems such as stress response, immune response and regulation of inflammation, carbohydrate metabolism, protein catabolism, blood electrolyte levels, and behavior. They include glucocorticoids and mineralocorticoids."" [GOC:mah]",60,959,10,20972,0.010427528675703858,0.16666666666666666,query_1,"['GO:0031960', 'GO:0071383']"
GO:BP,GO:0010812,negative regulation of cell-substrate adhesion,0.0037823205017341825,True,"""Any process that decreases the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:dph, GOC:pf, GOC:tb]",60,959,10,20972,0.010427528675703858,0.16666666666666666,query_1,"['GO:0007162', 'GO:0010810', 'GO:0031589']"
GO:BP,GO:0070235,regulation of activation-induced cell death of T cells,0.0038518028879435252,True,"""Any process that modulates the occurrence or rate of activation-induced cell death of T cells."" [GOC:add, ISBN:0781765196]",4,959,3,20972,0.0031282586027111575,0.75,query_1,"['GO:0002682', 'GO:0006924', 'GO:0070232']"
GO:BP,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,0.0038518028879435252,True,"""Any process that activates or increases the frequency, rate or extent of tumor necrosis factor superfamily cytokine production."" [GO_REF:0000058, GOC:TermGenie, PMID:24187568]",107,959,14,20972,0.014598540145985401,0.1308411214953271,query_1,"['GO:0001819', 'GO:0071706', 'GO:1903555']"
GO:BP,GO:0009753,response to jasmonic acid,0.0038518028879435252,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a jasmonic acid stimulus."" [GOC:jl]",4,959,3,20972,0.0031282586027111575,0.75,query_1,"['GO:0009725', 'GO:0070542']"
GO:BP,GO:0071395,cellular response to jasmonic acid stimulus,0.0038518028879435252,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a jasmonic acid stimulus."" [GOC:mah]",4,959,3,20972,0.0031282586027111575,0.75,query_1,"['GO:0009753', 'GO:0032870', 'GO:0071398']"
GO:BP,GO:0150098,glial cell-neuron signaling,0.0038518028879435252,True,"""Cell-cell signaling that mediates the transfer of information from a glial cell to a neuron. This signaling has been shown to be mediated by various molecules, depending on which glial cells release them, and in which tissues the signaling occurs, e.g. microglial cell-derived nerve growth factor (NGF) in the retina, or microglial cell-derived superoxide ions in the cerebellum."" [GOC:aruk, GOC:bc, PMID:14980203, PMID:16144764, PMID:16547515, PMID:18685038, PMID:27788368, PMID:9459440]",4,959,3,20972,0.0031282586027111575,0.75,query_1,['GO:0007267']
GO:BP,GO:0048008,platelet-derived growth factor receptor signaling pathway,0.0038518028879435252,True,"""The series of molecular signals initiated by a ligand binding to a platelet-derived growth factor receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb]",107,959,14,20972,0.014598540145985401,0.1308411214953271,query_1,['GO:0007169']
GO:BP,GO:0048592,eye morphogenesis,0.00387038476095651,True,"""The process in which the anatomical structures of the eye are generated and organized."" [GOC:jid, GOC:mtg_sensu]",173,959,19,20972,0.01981230448383733,0.10982658959537572,query_1,"['GO:0001654', 'GO:0090596']"
GO:BP,GO:1901991,negative regulation of mitotic cell cycle phase transition,0.00387038476095651,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of mitotic cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]",173,959,19,20972,0.01981230448383733,0.10982658959537572,query_1,"['GO:0044772', 'GO:0045930', 'GO:1901988', 'GO:1901990']"
GO:BP,GO:0070227,lymphocyte apoptotic process,0.003935943742998984,True,"""Any apoptotic process in a lymphocyte, a leukocyte commonly found in the blood and lymph that has the characteristics of a large nucleus, a neutral staining cytoplasm, and prominent heterochromatin."" [CL:0000542, GOC:add, GOC:mtg_apoptosis, ISBN:0781765196]",83,959,12,20972,0.01251303441084463,0.14457831325301204,query_1,['GO:0071887']
GO:BP,GO:0042632,cholesterol homeostasis,0.00395100578952821,True,"""Any process involved in the maintenance of an internal steady state of cholesterol within an organism or cell."" [GOC:go_curators]",95,959,13,20972,0.013555787278415016,0.1368421052631579,query_1,['GO:0055092']
GO:BP,GO:0060323,head morphogenesis,0.004011617985480505,True,"""The process in which the anatomical structures of the head are generated and organized. The head is the anterior-most division of the body."" [GOC:dph]",40,959,8,20972,0.008342022940563087,0.2,query_1,"['GO:0009653', 'GO:0010171', 'GO:0060322']"
GO:BP,GO:1900744,regulation of p38MAPK cascade,0.004011617985480505,True,"""Any process that modulates the frequency, rate or extent of p38MAPK cascade."" [GOC:TermGenie]",40,959,8,20972,0.008342022940563087,0.2,query_1,"['GO:0038066', 'GO:0043408']"
GO:BP,GO:0031577,spindle checkpoint signaling,0.004023529582715662,True,"""A signaling process that that controls a cell cycle checkpoint that originates from the mitotic or meiotic spindle."" [GOC:mtg_cell_cycle]",50,959,9,20972,0.009384775808133473,0.18,query_1,['GO:0000075']
GO:BP,GO:0014706,striated muscle tissue development,0.004024072113996765,True,"""The process whose specific outcome is the progression of a striated muscle over time, from its formation to the mature structure. Striated muscle contain fibers that are divided by transverse bands into striations, and cardiac and skeletal muscle are types of striated muscle. Skeletal muscle myoblasts fuse to form myotubes and eventually multinucleated muscle fibers. The fusion of cardiac cells is very rare and can only form binucleate cells."" [CL:0000737, GOC:dph, GOC:mtg_muscle]",399,959,34,20972,0.035453597497393116,0.08521303258145363,query_1,['GO:0060537']
GO:BP,GO:1904888,cranial skeletal system development,0.004163999269148939,True,"""The process whose specific outcome is the progression of a cranial skeletal system over time, from its formation to the mature structure. The cranial skeletal system is the skeletal subdivision of the head, and includes the skull (cranium plus mandible), pharyngeal and/or hyoid apparatus."" [GO_REF:0000094, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:11262227]",72,959,11,20972,0.011470281543274244,0.1527777777777778,query_1,['GO:0048856']
GO:BP,GO:2000052,positive regulation of non-canonical Wnt signaling pathway,0.004163999269148939,True,"""Any process that activates or increases the frequency, rate or extent of non-canonical Wnt-activated signaling pathway."" [GOC:obol, GOC:yaf]",15,959,5,20972,0.005213764337851929,0.3333333333333333,query_1,"['GO:0030177', 'GO:0035567', 'GO:2000050']"
GO:BP,GO:0048638,regulation of developmental growth,0.004163999269148939,True,"""Any process that modulates the frequency, rate or extent of developmental growth."" [GOC:go_curators]",306,959,28,20972,0.029197080291970802,0.0915032679738562,query_1,"['GO:0040008', 'GO:0048589', 'GO:0050793']"
GO:BP,GO:0048812,neuron projection morphogenesis,0.00418092511478877,True,"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]",648,959,49,20972,0.051094890510948905,0.07561728395061729,query_1,"['GO:0031175', 'GO:0120039']"
GO:BP,GO:0055123,digestive system development,0.00418092511478877,True,"""The process whose specific outcome is the progression of the digestive system over time, from its formation to the mature structure. The digestive system is the entire structure in which digestion takes place. Digestion is all of the physical, chemical, and biochemical processes carried out by multicellular organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism."" [GOC:jid]",147,959,17,20972,0.017726798748696558,0.11564625850340136,query_1,['GO:0048731']
GO:BP,GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,0.004215155818296717,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of G protein-coupled receptor signaling pathway."" [GOC:go_curators]",61,959,10,20972,0.010427528675703858,0.16393442622950818,query_1,"['GO:0007186', 'GO:0008277', 'GO:0009968']"
GO:BP,GO:0070228,regulation of lymphocyte apoptotic process,0.004215155818296717,True,"""Any process that modulates the occurrence or rate of lymphocyte death by apoptotic process."" [GOC:add, GOC:mtg_apoptosis, ISBN:0781765196]",61,959,10,20972,0.010427528675703858,0.16393442622950818,query_1,"['GO:0070227', 'GO:2000106']"
GO:BP,GO:0043534,blood vessel endothelial cell migration,0.004263449127090596,True,"""The orderly movement of an endothelial cell into the extracellular matrix in order to form new blood vessels during angiogenesis."" [PMID:11166264]",121,959,15,20972,0.01564129301355579,0.12396694214876033,query_1,['GO:0043542']
GO:BP,GO:0030099,myeloid cell differentiation,0.004291621513626396,True,"""The process in which a relatively unspecialized myeloid precursor cell acquires the specialized features of any cell of the myeloid leukocyte, megakaryocyte, thrombocyte, or erythrocyte lineages."" [GOC:add, ISBN:0781735149]",449,959,37,20972,0.03858185610010428,0.08240534521158129,query_1,"['GO:0030097', 'GO:0030154']"
GO:BP,GO:0055092,sterol homeostasis,0.004291623774788521,True,"""Any process involved in the maintenance of an internal steady state of sterol within an organism or cell."" [GOC:BHF, GOC:rl]",96,959,13,20972,0.013555787278415016,0.13541666666666666,query_1,['GO:0055088']
GO:BP,GO:0030031,cell projection assembly,0.004291623774788521,True,"""Formation of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, PMID:18391171]",615,959,47,20972,0.049009384775808136,0.07642276422764227,query_1,"['GO:0022607', 'GO:0030030']"
GO:BP,GO:0006633,fatty acid biosynthetic process,0.004293248647135358,True,"""The chemical reactions and pathways resulting in the formation of a fatty acid, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. Fatty acids are predominantly straight-chain acids of 4 to 24 carbon atoms, which may be saturated or unsaturated; branched fatty acids and hydroxy fatty acids also occur, and very long chain acids of over 30 carbons are found in waxes."" [GOC:mah, ISBN:0198506732]",161,959,18,20972,0.018769551616266946,0.11180124223602485,query_1,"['GO:0006631', 'GO:0008610', 'GO:0072330']"
GO:BP,GO:0097009,energy homeostasis,0.004295404538458991,True,"""Any process involved in the balance between food intake (energy input) and energy expenditure."" [GOC:yaf, PMID:15919751]",84,959,12,20972,0.01251303441084463,0.14285714285714285,query_1,['GO:0048871']
GO:BP,GO:0050863,regulation of T cell activation,0.004507170205755725,True,"""Any process that modulates the frequency, rate or extent of T cell activation."" [GOC:ai]",386,959,33,20972,0.03441084462982273,0.08549222797927461,query_1,"['GO:0042110', 'GO:0051249']"
GO:BP,GO:0045841,negative regulation of mitotic metaphase/anaphase transition,0.0045372970640767535,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin."" [GOC:go_curators]",51,959,9,20972,0.009384775808133473,0.17647058823529413,query_1,"['GO:0007091', 'GO:0030071', 'GO:0045839', 'GO:1901991', 'GO:1902100', 'GO:2000816']"
