source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:1901890,positive regulation of cell junction assembly,0.01357077285285404,True,"""Any process that activates or increases the frequency, rate or extent of cell junction assembly."" [GOC:TermGenie]",106,520,9,20972,0.01730769230769231,0.08490566037735849,query_1,"['GO:0034329', 'GO:0044089', 'GO:0051130', 'GO:1901888']"
GO:BP,GO:0021537,telencephalon development,0.013809779586007164,True,"""The process whose specific outcome is the progression of the telencephalon over time, from its formation to the mature structure. The telencephalon is the paired anteriolateral division of the prosencephalon plus the lamina terminalis from which the olfactory lobes, cerebral cortex, and subcortical nuclei are derived."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]",272,520,16,20972,0.03076923076923077,0.058823529411764705,query_1,"['GO:0030900', 'GO:0048856']"
GO:BP,GO:0014896,muscle hypertrophy,0.013809779586007164,True,"""The muscle system process that results in enlargement or overgrowth of all or part of a muscle organ due to an increase in the size of its muscle cells. Physiological hypertrophy is a normal process during development (it stops in cardiac muscle after adolescence) and can also be brought on in response to demand. In athletes cardiac and skeletal muscles undergo hypertrophy stimulated by increasing muscle activity on exercise. Smooth muscle cells in the uterus undergo hypertrophy during pregnancy."" [GOC:mtg_muscle]",86,520,8,20972,0.015384615384615385,0.09302325581395349,query_1,['GO:0003012']
GO:BP,GO:0061298,retina vasculature development in camera-type eye,0.013809779586007164,True,"""The process whose specific outcome is the progression of the vasculature of the retina over time, from its formation to the mature structure."" [GOC:BHF, GOC:dph]",20,520,4,20972,0.007692307692307693,0.2,query_1,"['GO:0001944', 'GO:0060041']"
GO:BP,GO:0040013,negative regulation of locomotion,0.014037300034887797,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of locomotion of a cell or organism."" [GOC:go_curators]",325,520,18,20972,0.03461538461538462,0.055384615384615386,query_1,"['GO:0040011', 'GO:0040012', 'GO:0048519']"
GO:BP,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,0.014367113060601856,True,"""The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway is induced by the detection of DNA damage, and ends when the execution phase of apoptosis is triggered."" [GOC:go_curators, GOC:mtg_apoptosis]",107,520,9,20972,0.01730769230769231,0.08411214953271028,query_1,"['GO:0006974', 'GO:0097193']"
GO:BP,GO:0090183,regulation of kidney development,0.014587397369982744,True,"""Any process that modulates the rate, frequency or extent of kidney development. Kidney development is the process whose specific outcome is the progression of the kidney over time, from its formation to the mature structure. The kidney is an organ that filters the blood and excretes the end products of body metabolism in the form of urine."" [GOC:dph, GOC:tb, GOC:yaf]",34,520,5,20972,0.009615384615384616,0.14705882352941177,query_1,"['GO:0001822', 'GO:0050793']"
GO:BP,GO:0002063,chondrocyte development,0.014587397369982744,True,"""The process whose specific outcome is the progression of a chondrocyte over time, from its commitment to its mature state. Chondrocyte development does not include the steps involved in committing a chondroblast to a chondrocyte fate."" [GOC:dph]",34,520,5,20972,0.009615384615384616,0.14705882352941177,query_1,"['GO:0002062', 'GO:0048468']"
GO:BP,GO:0071711,basement membrane organization,0.014587397369982744,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the basement membrane."" [GOC:mah]",34,520,5,20972,0.009615384615384616,0.14705882352941177,query_1,['GO:0030198']
GO:BP,GO:0086005,ventricular cardiac muscle cell action potential,0.014587397369982744,True,"""An action potential that occurs in a ventricular cardiac muscle cell."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]",34,520,5,20972,0.009615384615384616,0.14705882352941177,query_1,['GO:0086002']
GO:BP,GO:0061041,regulation of wound healing,0.014660938691972714,True,"""Any process that modulates the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury."" [GOC:BHF, GOC:dph]",129,520,10,20972,0.019230769230769232,0.07751937984496124,query_1,"['GO:0042060', 'GO:1903034']"
GO:BP,GO:0007422,peripheral nervous system development,0.014660938691972714,True,"""The process whose specific outcome is the progression of the peripheral nervous system over time, from its formation to the mature structure. The peripheral nervous system is one of the two major divisions of the nervous system. Nerves in the PNS connect the central nervous system (CNS) with sensory organs, other organs, muscles, blood vessels and glands."" [GOC:go_curators, UBERON:0000010]",87,520,8,20972,0.015384615384615385,0.09195402298850575,query_1,"['GO:0007399', 'GO:0048731']"
GO:BP,GO:0060675,ureteric bud morphogenesis,0.014934329826935672,True,"""The process in which the ureteric bud is generated and organized."" [GOC:dph, GOC:mtg_kidney_jan10]",68,520,7,20972,0.013461538461538462,0.10294117647058823,query_1,"['GO:0001657', 'GO:0072171']"
GO:BP,GO:1904375,regulation of protein localization to cell periphery,0.01505189754727115,True,"""Any process that modulates the frequency, rate or extent of protein localization to cell periphery."" [GO_REF:0000058, GOC:TermGenie, PMID:18216290]",152,520,11,20972,0.021153846153846155,0.07236842105263158,query_1,"['GO:0032880', 'GO:1990778']"
GO:BP,GO:0009117,nucleotide metabolic process,0.015211970140125871,True,"""The chemical reactions and pathways involving a nucleotide, a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic nucleotides (nucleoside cyclic phosphates)."" [GOC:ma]",495,520,24,20972,0.046153846153846156,0.048484848484848485,query_1,['GO:0006753']
GO:BP,GO:0001936,regulation of endothelial cell proliferation,0.015428075967953049,True,"""Any process that modulates the frequency, rate, or extent of endothelial cell proliferation."" [GOC:add]",130,520,10,20972,0.019230769230769232,0.07692307692307693,query_1,"['GO:0001935', 'GO:0050678']"
GO:BP,GO:0007565,female pregnancy,0.015500600710937328,True,"""The set of physiological processes that allow an embryo or foetus to develop within the body of a female animal. It covers the time from fertilization of a female ovum by a male spermatozoon until birth."" [ISBN:0192800825]",176,520,12,20972,0.023076923076923078,0.06818181818181818,query_1,"['GO:0044703', 'GO:0044706']"
GO:BP,GO:0051056,regulation of small GTPase mediated signal transduction,0.015521766184453693,True,"""Any process that modulates the frequency, rate or extent of small GTPase mediated signal transduction."" [GOC:go_curators]",302,520,17,20972,0.032692307692307694,0.056291390728476824,query_1,"['GO:0007264', 'GO:1902531']"
GO:BP,GO:0003015,heart process,0.01609634571762262,True,"""A circulatory system process carried out by the heart. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:mtg_cardio]",251,520,15,20972,0.028846153846153848,0.05976095617529881,query_1,['GO:0003013']
GO:BP,GO:0051797,regulation of hair follicle development,0.016111835892682204,True,"""Any process that modulates the frequency, rate or extent of hair follicle development."" [GOC:ai]",21,520,4,20972,0.007692307692307693,0.19047619047619047,query_1,"['GO:0001942', 'GO:0042634', 'GO:2000026']"
GO:BP,GO:1902966,positive regulation of protein localization to early endosome,0.016111835892682204,True,"""Any process that activates or increases the frequency, rate or extent of protein localization to early endosome."" [GO_REF:0000058, GOC:sjp, GOC:TermGenie, PMID:22621900]",10,520,3,20972,0.0057692307692307696,0.3,query_1,"['GO:1902946', 'GO:1902965', 'GO:1905668']"
GO:BP,GO:0036315,cellular response to sterol,0.016111835892682204,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a sterol stimulus."" [GOC:bf]",21,520,4,20972,0.007692307692307693,0.19047619047619047,query_1,"['GO:0036314', 'GO:0071396', 'GO:1901701']"
GO:BP,GO:1902965,regulation of protein localization to early endosome,0.016111835892682204,True,"""Any process that modulates the frequency, rate or extent of protein localization to early endosome."" [GO_REF:0000058, GOC:sjp, GOC:TermGenie, PMID:22621900]",10,520,3,20972,0.0057692307692307696,0.3,query_1,"['GO:1902946', 'GO:1905666']"
GO:BP,GO:0048846,axon extension involved in axon guidance,0.016111835892682204,True,"""The long distance growth of a single cell process, that is involved in the migration of an axon growth cone, where the migration is directed to a specific target site by a combination of attractive and repulsive cues."" [GOC:ef, GOC:jid]",21,520,4,20972,0.007692307692307693,0.19047619047619047,query_1,"['GO:0007411', 'GO:0048675']"
GO:BP,GO:0002685,regulation of leukocyte migration,0.016124445482772875,True,"""Any process that modulates the frequency, rate, or extent of leukocyte migration."" [GOC:add]",226,520,14,20972,0.026923076923076925,0.061946902654867256,query_1,"['GO:0002682', 'GO:0030334', 'GO:0050900']"
GO:BP,GO:0048048,embryonic eye morphogenesis,0.01620735343625233,True,"""The process occurring in the embryo by which the anatomical structures of the post-embryonic eye are generated and organized."" [GOC:jid]",35,520,5,20972,0.009615384615384616,0.14285714285714285,query_1,"['GO:0048562', 'GO:0048592']"
GO:BP,GO:0045807,positive regulation of endocytosis,0.01633233664308794,True,"""Any process that activates or increases the frequency, rate or extent of endocytosis."" [GOC:go_curators]",154,520,11,20972,0.021153846153846155,0.07142857142857142,query_1,"['GO:0006897', 'GO:0030100', 'GO:0051050', 'GO:0051130']"
GO:BP,GO:0005975,carbohydrate metabolic process,0.016426989037086916,True,"""The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."" [GOC:mah, ISBN:0198506732]",557,520,26,20972,0.05,0.0466786355475763,query_1,['GO:0044238']
REAC,REAC:R-HSA-75205,Dissolution of Fibrin Clot,0.01644856082435266,True,Dissolution of Fibrin Clot,13,322,4,11056,0.012422360248447204,0.3076923076923077,query_1,['REAC:R-HSA-109582']
GO:BP,GO:0010638,positive regulation of organelle organization,0.016497319171932645,True,"""Any process that increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."" [GOC:dph, GOC:tb]",499,520,24,20972,0.046153846153846156,0.04809619238476954,query_1,"['GO:0006996', 'GO:0033043', 'GO:0051130']"
GO:BP,GO:0080134,regulation of response to stress,0.016497319171932645,True,"""Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]",1410,520,53,20972,0.10192307692307692,0.0375886524822695,query_1,"['GO:0006950', 'GO:0048583']"
GO:BP,GO:0031032,actomyosin structure organization,0.016497319171932645,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures containing both actin and myosin or paramyosin. The myosin may be organized into filaments."" [GOC:dph, GOC:jl, GOC:mah]",202,520,13,20972,0.025,0.06435643564356436,query_1,['GO:0030036']
